3
1000 580 870
-0.0290425 0.0342182 0.0113266 
-0.00333746 0.0139301 0.1185 
0.00747275 0.0275616 0.124845 
-0.0230708 0.008036679999999999 0.0515526 
0.0139958 -0.0252788 0.0976182 
0.0266431 0.0112355 0.127068 
-0.018634 0.0412563 -0.00474918 
0.0245347 0.0154527 0.0755564 
-0.00139353 0.0441919 0.0102115 
-0.0194738 0.0387068 0.020732 
0.00296092 0.00899606 0.0401842 
-0.0174605 -0.0226427 0.124325 
0.0207381 0.0151022 0.042129 
0.00990604 0.00510953 0.1185 
-0.0288015 0.00157214 0.119458 
-0.0287508 -0.00285983 0.100261 
-0.00671829 0.0410826 0.0246965 
-0.0173046 0.0240668 0.0710677 
-0.0289859 -0.000233942 0.0984211 
0.009915709999999999 0.0161611 -0.0174482 
-0.00551047 -0.0283232 0.100806 
-0.0279322 -0.00379324 0.0720233 
-0.00956337 0.037919 0.0349049 
0.0233358 -0.0171635 0.0875948 
0.0231187 0.0210533 0.0510826 
0.00775587 0.0194634 0.119361 
0.02139 0.0247043 0.0525296 
-0.0145467 0.029809 0.0550115 
-0.0220914 -0.0187395 0.0807908 
0.000760077 0.0405498 -0.0211313 
0.0252621 0.0139484 0.0556675 
0.033346 0.0238721 -0.00638217 
-0.0113102 0.017575 0.123102 
-0.0265356 0.0374943 0.00185696 
-0.0125162 0.0384996 0.0309234 
0.0191858 0.023236 -0.0011279 
-0.0181527 -0.0224126 0.0972867 
-0.00405485 0.0205333 0.12571 
-0.0125994 0.0395735 0.0270261 
-0.0283763 -0.0050063 0.07731979999999999 
-0.025317 0.0332589 0.0247555 
-0.00399167 0.00758764 0.0415627 
0.00866418 0.0132359 0.0206623 
0.0278667 0.00181182 0.06701650000000001 
0.0192001 -0.0216516 0.107123 
-0.029974 0.0200498 -0.015968 
0.0249763 0.0143558 0.113918 
0.0155512 -0.0147072 0.1285 
0.0261136 -0.0125177 0.0884215 
-0.0176093 0.0223457 0.009504 
-0.0052156 0.00386896 0.1185 
0.0268205 0.0303617 0.0259093 
-0.00633584 0.0132359 0.0213331 
-0.0140128 0.0411858 -0.0135138 
-0.0214968 0.0166955 0.0350167 
0.0101249 -0.00562005 0.0505815 
0.0223672 -0.0184036 0.0929109 
0.024462 -0.0129683 0.07040200000000001 
-0.0089113 0.0276198 0.07593220000000001 
-0.0277829 0.0335673 -0.0141715 
0.0124656 0.0261742 0.110445 
0.0181076 0.0181904 0.00864091 
0.0280555 0.00586228 0.07163849999999999 
0.020124 0.0265285 0.0524194 
0.0325661 0.0178441 -0.00959807 
-0.0214887 0.00704505 0.1285 
-0.0279122 0.00774325 0.08965430000000001 
-0.0170455 0.023236 0.000587039 
-0.0311296 0.0329934 -0.00533398 
0.0159305 -0.0136097 0.119408 
-0.007884149999999999 -0.0271994 0.0713747 
0.020027 0.032334 0.0388071 
-0.00730708 0.023236 0.00399647 
0.0262538 0.0122103 0.08798690000000001 
-0.022547 0.0181401 0.0812874 
-0.00594363 -0.0266791 0.06836159999999999 
-0.0019641 0.0288576 0.125905 
0.0137332 0.0132359 0.0236099 
-0.0180405 0.0106269 0.126453 
-0.0270189 -0.009636499999999999 0.0765903 
-0.002532 0.00532697 0.1185 
-0.00303441 0.0287198 0.117448 
-0.00674476 -0.0198586 0.120543 
-0.0270359 0.0307991 0.0248023 
0.0189023 0.0232139 0.00707237 
0.0188921 -0.0219274 0.116643 
-0.0181058 0.0316154 0.0444073 
0.00967523 0.017297 -0.0176122 
0.0268352 0.0333694 -0.0158814 
-0.0250293 0.0207492 0.032005 
-0.0207632 0.0202043 0.101823 
-0.0124143 -0.0258452 0.122977 
-0.00554184 0.0283931 0.0839357 
-0.0202315 -0.0207227 0.09138 
-0.0243398 -0.0156931 0.0803069 
-0.0254722 0.0144057 0.0578263 
-0.0268518 -0.010491 0.109538 
-0.0123871 -0.00514136 0.1185 
0.00588401 0.0132354 0.0227461 
0.024289 -0.009266480000000001 0.0640409 
-0.0283295 0.00532737 0.118688 
-0.0143255 -0.0251251 0.125549 
0.0117034 0.0194517 -0.0318689 
0.0258836 0.0130239 0.0867145 
0.0185976 0.0143465 0.00779221 
0.0214764 -0.0177323 0.07050480000000001 
0.0288237 -0.00177406 0.110449 
-0.0202732 -0.00268449 0.1185 
0.0284251 0.00549553 0.0929866 
0.0103665 0.0428403 0.0131622 
0.0257474 0.0131908 0.0725659 
0.016508 0.0402019 0.0192441 
-0.0243251 0.0156 0.101571 
-0.0279142 0.00773137 0.08447449999999999 
0.0121054 -0.0215582 0.0633305 
0.0223024 -0.0184666 0.0956118 
0.0159934 0.0317313 0.0477735 
0.00227158 -0.0286859 0.119372 
0.019913 0.016833 0.1285 
0.0257511 0.0132353 0.0892387 
0.0217763 0.0190032 0.0990765 
0.0238934 -0.0126191 0.1285 
0.00432654 0.0285883 0.112289 
-0.026335 0.0312479 0.0258823 
-0.0235401 0.0132358 0.00752465 
0.00128876 0.0447704 -0.000626957 
0.0288135 0.000440333 0.112207 
0.0141669 0.019327 0.0141411 
-0.0280271 0.00739525 0.106529 
0.0237396 -0.0165715 0.111513 
0.0108391 -0.0108231 0.053859 
0.026119 0.0376559 0.00575432 
0.0137471 0.0132359 0.0237919 
-0.010769 0.0279548 0.06876549999999999 
-0.00623213 0.023236 -0.000849151 
0.00348492 -0.0247379 0.0639747 
0.0173247 0.0252123 0.06527230000000001 
-0.00102772 0.0137943 -0.0339397 
0.0255831 -0.009074759999999999 0.1285 
0.00100664 0.0192435 -0.0339465 
0.009345569999999999 0.0434855 0.00714581 
-0.00716554 -0.0279691 0.127506 
-0.0137544 -0.0108134 0.0548868 
0.00236088 0.023236 0.000661653 
0.0156587 0.0302921 0.0522205 
0.00958355 0.0303321 0.0592903 
-0.0117915 0.0263563 0.0951613 
0.0267485 0.0371415 0.00701655 
-0.00767386 0.013235 0.0321813 
-0.0182943 -0.00675885 0.0547716 
0.0286124 -0.000560674 0.0745874 
0.00494953 0.0132358 0.0207557 
-0.0258925 0.0132359 -0.0148484 
0.0332247 0.0223118 -0.00709924 
0.0242737 0.0360052 0.0202409 
-0.0242615 0.0158259 0.08596669999999999 
0.000617816 0.0132359 -0.0229832 
0.0284152 0.00225415 0.124688 
-0.0232004 0.0312637 0.0337617 
-0.0248025 -0.0149545 0.100049 
-0.0258467 0.013049 0.102214 
0.0308887 0.0229612 -0.0141068 
-0.0203278 0.0138416 0.042857 
-0.000669905 0.0132359 -0.0270195 
0.022861 0.0198689 0.0632152 
0.0089032 0.023236 -0.00879315 
0.0161724 0.0205207 0.1285 
-0.0100888 0.023236 -0.000254124 
0.0262891 0.0373631 -0.00651605 
-0.0103227 0.02708 0.0852223 
-0.0270849 0.009005880000000001 0.124593 
0.0289193 0.000498307 0.0939353 
0.0135018 -0.0251152 0.123411 
0.0173832 -0.0231408 0.10281 
0.0232431 0.0204918 0.0507995 
0.00801436 -0.0152519 0.1185 
-0.0278968 0.0132359 -0.0155557 
-0.0320377 0.0317769 0.00405942 
0.0174532 0.0225156 0.122448 
-0.0257334 0.0122953 0.122394 
-0.0143509 0.0427373 -0.00392781 
0.0173564 0.0108613 0.0427376 
0.00401771 -0.0205675 0.12176 
-0.007722 -0.0273904 0.0730331 
-0.0146687 -0.0156101 0.0588465 
-0.0236688 0.0180197 0.0506015 
0.00305988 0.0431295 -0.013124 
-0.00574274 0.00523911 0.0435304 
0.0229989 0.0212496 0.0567451 
-0.0205826 -0.00232248 0.0540234 
-0.011664 0.00593804 0.0439976 
0.028992 -0.000128968 0.08053449999999999 
-0.00430374 0.0444461 -0.000406829 
0.0186769 0.0375167 -0.0192687 
-0.009216429999999999 -0.0229889 0.1285 
-0.0209981 5.68804e-05 0.121518 
0.00809227 0.0442755 -0.000553916 
0.0236147 0.0168027 0.115355 
-0.0202297 0.0123572 0.0447893 
0.00517566 0.0284974 0.09216290000000001 
-0.0200943 0.0132359 0.0198835 
-0.0148944 0.0036584 0.0467419 
-0.0158343 0.0236747 0.121672 
0.0102926 0.015166 -0.0171913 
-0.0328624 0.0176558 -0.00860553 
-0.0278914 0.0363257 0.00461621 
-0.0256212 -0.00441607 0.0627265 
0.0179148 0.0397297 -0.0143812 
-0.00663876 0.0318905 0.0558736 
-0.0197781 0.0247825 -0.0276404 
0.007992829999999999 0.0193736 0.120755 
0.025287 0.0136207 0.1255 
-0.0321836 0.0314165 0.00481233 
0.0268965 -0.0108072 0.105902 
0.0210672 0.0132359 0.0259764 
-0.0188893 0.0195537 0.1285 
0.00189855 -0.0285023 0.0731055 
-0.00144051 0.0447157 0.0058056 
0.00583329 0.0420643 0.0206869 
-0.0244364 0.0153891 0.106647 
0.0182185 -0.00266562 0.1185 
-0.0183173 0.0110791 0.1285 
-0.0274455 0.0344808 0.0159458 
-0.0184721 0.0280956 0.0527333 
-0.0221235 0.0132359 -0.000446099 
0.0154614 0.0328738 0.0454657 
-0.00133781 -0.0262469 0.06611309999999999 
0.0237118 -0.0166315 0.109128 
-0.0169385 0.02598 0.0632069 
0.00839439 0.017955 0.0181582 
0.008585829999999999 -0.0191481 0.120402 
-0.0283095 -0.00601651 0.107565 
-0.0229143 0.0184019 0.07020510000000001 
0.00674445 -0.00878406 0.1185 
0.00286786 0.0287109 0.105386 
-0.0171017 0.0125193 0.0403549 
0.0322652 0.030185 -0.00703437 
-0.0222633 0.020293 0.0647846 
-0.0187285 0.00847381 0.1185 
0.0246017 -0.0150791 0.09241389999999999 
-0.00954377 -0.0273692 0.104449 
0.0155344 0.038689 -0.0194215 
0.0287987 -0.000197388 0.0758716 
-0.00707853 0.0232933 0.1285 
0.0287014 -0.00214636 0.077289 
0.0106477 -0.00235231 0.0488618 
-0.0275434 0.008914210000000001 0.0847791 
